65002981,Noah Segan,5.Oct.83
65002982,Noel Fielding,21.May.73
65002983,Noell Jellison,Not Available
65002984,Noelle Sheldon,Not Available
65002985,Noémie Merlant,Not Available
65002986,Noorin Gulamgaus,Not Available
65002987,Nora Navas,Not Available
65002988,Norbert Leo Butz,30.Jan.67
65002989,Norman Lehnert,Not Available
65002990,Nourah Al Awad,Not Available
65002991,Numan Acar,Not Available
65002992,Nuppu Koivu,Not Available
65002993,Nyambi Nyambi,26.Apr.79
65002994,O'Shea Jackson; Jr.,Not Available
65002995,Octavia Spencer,25.May.72
65002996,Octavio Solis,Not Available
65002997,Odessa Young,Not Available
65002998,Odeya Rush,Not Available
65002999,Olga Dragunova,Not Available
65003000,Olga Kurylenko,14.Nov.79
65003001,Olga Wehrly,Not Available
65003002,Oliver Jackson-Cohen,Not Available
65003003,Oliver Steer,Not Available
65003004,Olivia Bucknor,Not Available
65003005,Olivia Colman,30.Jan.74
65003006,Olivia Hone,Not Available
65003007,Olivia Perez,Not Available
65003008,Olivier Huband,Not Available
65003009,Olivier Rabourdin,Not Available
65003010,Olwen Fouéré,Not Available
65003011,Omar Capra,Not Available
65003012,Omar Shargawi,Not Available
65003013,Omar Sy,20.Jan.78
65003014,Omari Hardwick,9.Jan.74
65003015,Ona Grauer,24.Feb.78
65003016,Oona Airola,Not Available
65003017,Oona Laurence,Not Available
65003018,Ophelia Lovibond,19.Feb.86
65003019,Oprah Winfrey,29.Jan.54
65003020,Orion Lee,Not Available
65003021,Orlando Schwerdt,Not Available
65003022,Orna Banai,Not Available
65003023,Orrin Hatch,Not Available
65003024,Orville Forte,Not Available
65003025,Osakar Belton,Not Available
65003026,Oscar Isaac,Not Available
65003027,Oshri Cohen,11.Jan.84
65003028,Oskar Pask,Not Available
65003029,Ottie Feder,Not Available
65003030,Owen Teague,Not Available
65003031,Ozzie Stewart,Not Available
65003032,Ozzy Osbourne,3.Dec.48
65003033,Pablo González,Not Available
65003034,Pablo Quintero,Not Available
65003035,Pablo Schreiber,26.Apr.78
65003036,Pablo Trimarchi,Not Available
65003037,Packy Lee,Not Available
65003038,Paddy Considine,5.Sep.74
65003039,Padriac Cassidy,Not Available
65003040,Paige Elkington,Not Available
65003041,Paige Rosamond,Not Available
65003042,Paloma Nunez,Not Available
65003043,Pamela Adlon,9.Jul.66
65003044,Pamela Flores,Not Available
65003045,Pamela Matthews,Not Available
65003046,Pamela Sparks,Not Available
65003047,Pankaj Tripathi,Not Available
65003048,Paola Lara,Not Available
65003049,Paola Nunez,Not Available
65003050,Papi Mpaka,Not Available
65003051,Park So Dam,Not Available
65003052,Parker Lovein,Not Available
65003053,Parker Posey,8.Nov.68
65003054,Pascale Ferran,17.Apr.60
65003055,Pat Abernethy,Not Available
65003056,Pat Healy,14.Sep.71
65003057,Patch Darragh,Not Available
65003058,Patrick D. Green,Not Available
65003059,Patrick d'Assumçao,Not Available
65003060,Patrick Fugit,27.Oct.82
65003061,Patrick O'Kane,Not Available
65003062,Patrick Pastor,Not Available
65003063,Patrick Romer,Not Available
65003064,Patrick Stewart,13.Jul.40
65003065,Patrick Taggart,Not Available
65003066,Patrick Turner,Not Available
65003067,Patrick Walker,Not Available
65003068,Paul Andrew O'Connor,Not Available
65003069,Paul Bazely,Not Available
65003070,Paul Bettany,27.May.71
65003071,Paul Black,Not Available
65003072,Paul Chahidi,Not Available
65003073,Paul Dano,19.Jun.84
65003074,Paul Giamatti,6.Jun.67
65003075,Paul Herman,29.Mar.46
65003076,Paul Hilton (II),Not Available
65003077,Paul Ireland,Not Available
65003078,Paul Kasey,Not Available
65003079,Paul Kennedy; Jr.,Not Available
65003080,Paul Kligerman,Not Available
65003081,Paul Luongo,Not Available
65003082,Paul Messinger,Not Available
65003083,Paul Painter,Not Available
65003084,Paul Ready,Not Available
65003085,Paul Reiser,30.Mar.57
65003086,Paul Ritter,Not Available
65003087,Paul Rudd,6.Apr.69
65003088,Paul Slimak,Not Available
65003089,Paul Sparks,Not Available
65003090,Paul Tigue,Not Available
65003091,Paul Walter Hauser,Not Available
65003092,Paul Whitehouse,17.May.58
65003093,Paul Wight,8.Feb.72
65003094,Paul Williams,Not Available
65003095,Paula Beer,Not Available
65003096,Paula Blanco,Not Available
65003097,Paula Dofat,Not Available
65003098,Paula Jean Swearengin,Not Available
65003099,Paula Malcomson,Not Available
65003100,Paula Robles,Not Available
65003101,Pedro Casablanc,17.Apr.63
65003102,Pedro Cazzola,Not Available
65003103,Penelope Cruz,28.Apr.74
65003104,Perla Middleton,Not Available
65003105,Pernilla August,13.Feb.58
65003106,Pete Davidson,Not Available
65003107,Pete McCabe,Not Available
65003108,Peter Arpesella,Not Available
65003109,Peter Bankolé,Not Available
65003110,Peter Bogdanovich,30.Jul.39
65003111,Peter Bouckaert,Not Available
65003112,Peter Capaldi,Not Available
65003113,Peter Carroll,Not Available
65003114,Peter Cilella,4.Sep.77
65003115,Peter Cullen,28.Jul.41
65003116,Peter Davies,30.Jul.23
65003117,Peter Dawson,Not Available
65003118,Peter Dinklage,11.Jun.69
65003119,Peter Hodgson,Not Available
65003120,Peter Mason,Not Available
65003121,Peter O'Hanlon,Not Available
65003122,Péter Rudolf,Not Available
65003123,Peter Sarsgaard,7.Mar.71
65003124,Peter Stark,Not Available
65003125,Peter Stormare,27.Aug.53
65003126,Peter Verby,Not Available
65003127,Peyton Alex Smith,Not Available
65003128,Phi Vu,Not Available
65003129,Phil Abrams,Not Available
65003130,Phil Morris,4.Apr.59
65003131,Philip Casnoff,3.Aug.49
65003132,Philip Ettinger,Not Available
65003133,Philippe Spall,Not Available
65003134,Phillip McInnes,Not Available
65003135,Phoenix Noel,Not Available
65003136,Phoenix Notary,Not Available
65003137,Phylicia Rashad,19.Jun.48
65003138,Pierfrancesco Favino,24.Aug.69
65003139,Pierre Gommé,Not Available
65003140,Pierre Niney,Not Available
65003141,Pierre Nisse,Not Available
65003142,Pierre Png,29.Oct.73
65003143,Pilar Holland,Not Available
65003144,Pip Dwyer,Not Available
65003145,Piper Curda,Not Available
65003146,Polly Greenberg,Not Available
65003147,Pom Klementieff,Not Available
65003148,Prashant Narayanan,Not Available
65003149,Priyanga Burford,Not Available
65003150,Priyanshu Painyuli,Not Available
65003151,Prue Mazouris,Not Available
65003152,Pun Bandhu,Not Available
65003153,Q'Orianka Kilcher,11.Feb.90
65003154,Qianyuan Wang,Not Available
65003155,Quartay Denaya,Not Available
65003156,Queen Latifah,18.Mar.70
65003157,Quincy Fouse,Not Available
65003158,Quinn Gasaway,Not Available
65003159,R. Lee Ermey,24.Mar.44
65003160,R. Marcos Taylor,Not Available
65003161,R. Thomas Mustin,Not Available
65003162,Rabah Nait Oufella,Not Available
65003163,Rachael Perrell-Fosket,Not Available
65003164,Rachael Stirling,30.May.77
65003165,Rachal Ballard,Not Available
65003166,Rachel Black,Not Available
65003167,Rachel Bloom,Not Available
65003168,Rachel Boyde,Not Available
65003169,Rachel Crowther,Not Available
65003170,Rachel Deangelis,Not Available
65003171,Rachel G. Whittle,Not Available
65003172,Rachel Muldoon,Not Available
65003173,Rachel Pickup,Not Available
65003174,Rachel Weisz,7.Mar.71
65003175,Rachelle Hardy,Not Available
65003176,Rafael Casal,Not Available
65003177,Rafe Spall,10.Mar.83
65003178,Raffey Cassidy,Not Available
65003179,Rafi Gavron,Not Available
65003180,Rafik Ismail,Not Available
65003181,Rainer Bock,Not Available
65003182,Ralph E. Tresvant,16.May.68
65003183,Ralph Fiennes,22.Dec.62
65003184,Ralph Fiennes,22.Dec.62
65003185,Ralph Garman,17.Nov.64
65003186,Ralph Ineson,15.Dec.69
65003187,Rami Abu Sondos,Not Available
65003188,Ramona Edith-Williams,Not Available
65003189,Randall Park,Not Available
65003190,Randeep Hooda,Not Available
65003191,Randy Ryan,Not Available
65003192,Rania Khaleel Awad Al-Mutamid,Not Available
65003193,Raphael Desprez,Not Available
65003194,Raphael Joner,Not Available
65003195,Raphaella Paes,Not Available
65003196,Rares Andrici,Not Available
65003197,Raresh DiMofte,Not Available
65003198,Raúl Arévalo,Not Available
65003199,Raul Castillo,Not Available
65003200,Ravi Kapoor,Not Available
65003201,Ravi Patel,18.Dec.78
65003202,Ray Liotta,18.Dec.54
65003203,Ray McKinnon,15.Nov.57
65003204,Ray Nicholson,Not Available
65003205,Ray Romano,21.Dec.57
65003206,Ray Stevenson,24.May.64
65003207,Raymond Ablack,Not Available
65003208,Raymond Finn,Not Available
65003209,Raymond Lee,Not Available
65003210,Raymond Rosario,Not Available
65003211,Rebecca Davis,8.Oct.81
65003212,Rebecca Ferguson,Not Available
65003213,Rebecca Field,Not Available
65003214,Rebecca Henderson,Not Available
65003215,Rebecca Husain,Not Available
65003216,Rebecca Makar,Not Available
65003217,Rebecca Manley,Not Available
65003218,Rebecca Miller,15.Sep.62
65003219,Rebecca Rittenhouse,Not Available
65003220,Rebecka Johnston,Not Available
65003221,Rebel Wilson,Not Available
65003222,Reece McClure,Not Available
65003223,Reen Vogel,Not Available
65003224,Regina Hall,12.Dec.70
65003225,Regina King,15.Jan.71
65003226,Regina Wan,Not Available
65003227,Reiko Aylesworth,9.Dec.72
65003228,Reinhardt Wetrek,Not Available
65003229,Rekha Elizabeth Luther,Not Available
65003230,Remi Hii,Not Available
65003231,Remo Girone,Not Available
65003232,Remy Hii,Not Available
65003233,Ren Colley,Not Available
65003234,Rena Nounen,Not Available
65003235,Renah Gallagher,Not Available
65003236,Renata Roberta,Not Available
65003237,Rene Auberjonois,1.Jun.40
65003238,Rene Russo,17.Feb.54
65003239,Renée Victor,Not Available
65003240,Reuben J. Lee,Not Available
65003241,Rev. James Cleveland,Not Available
65003242,Rey Gallegos,Not Available
65003243,Rhianna Dorris,Not Available
65003244,Rhoda Griffis,9.Jan.65
65003245,Rhys Stone,Not Available
65003246,Riahd Sliman,Not Available
65003247,Ric Sarabia,Not Available
65003248,Ricardo Darín,16.Jan.57
65003249,Riccardo Scamarcio,13.Nov.79
65003250,Rich Moore,Not Available
65003251,Richard Armitage,22.Aug.71
65003252,Richard Ayoade,Not Available
65003253,Richard Brake,30.Nov.64
65003254,Richard Bremmer,27.Jan.53
65003255,Richard Clews,Not Available
65003256,Richard E. Grant,5.May.57
65003257,Richard Jenkins,4.May.47
65003258,Richard Krause,Not Available
65003259,Richard Linklater,30.Jul.60
65003260,Richard Madden,Not Available
65003261,Richard Madden,Not Available
65003262,Richard Ray Jones,Not Available
65003263,Richard Rhodes,Not Available
65003264,Rick Dano,Not Available
65003265,Rick Gifford,Not Available
65003266,Rick Holmes,Not Available
65003267,Rick Richardson,Not Available
65003268,Ricky Bell,Not Available
65003269,Ricky Gervais,25.Jun.61
65003270,Ricky Wayne,Not Available
65003271,Riki Lindhome,5.Mar.79
65003272,Riley Keough,29.May.89
65003273,Rissa Kilar,Not Available
65003274,Risteard Cooper,Not Available
65003275,Rita Kerkay,Not Available
65003276,Rita Wilson,26.Oct.56
65003277,Ritchie Montgomery,Not Available
65003278,Ro Lott,Not Available
65003279,Rob Brydon,3.May.65
65003280,Rob Callender,Not Available
65003281,Rob Delaney,Not Available
65003282,Rob Morgan,Not Available
65003283,Rob Reiner,6.Mar.47
65003284,Rob Zabrecky,Not Available
65003285,Robbie Robertson,5.Jul.43
65003286,Robert Catrini,5.Jan.50
65003287,Robert Chestnut,Not Available
65003288,Robert Clohessy,10.Jun.57
65003289,Robert De Niro,17.Aug.43
65003290,Robert Downey Jr.,4.Apr.65
65003291,Robert Duvall,5.Jan.31
65003292,Robert G. McKay,Not Available
65003293,Robert Gawellek,Not Available
65003294,Robert John Burke,Invaliddate
65003295,Robert Lee Harvey,Not Available
65003296,Robert Miano,25.Sep.42
65003297,Robert Moss,Not Available
65003298,Robert Osborne,3.May.32
65003299,Robert P. Farrior,Not Available
65003300,Robert Pattinson,13.May.86
65003301,Robert Pralgo,Not Available
65003302,Robert Redford,18.Aug.36
65003303,Robert Vargas,Not Available
65003304,Robert Whitelock,Not Available
65003305,Robert Wu,Not Available
65003306,Roberta Wallach,2.Aug.55
65003307,Roberto Campanella,Not Available
65003308,Robin Tunney,19.Jun.72
65003309,Robin Weigert,7.Jul.69
65003310,Robin Wright,8.Apr.66
65003311,Robyn Ross,8.Oct.72
65003312,Rodica Lazar,Not Available
65003313,Rodrigo Cortes (II),Not Available
65003314,Roger Grant,Not Available
65003315,Roger R. Cross,19.Oct.66
65003316,Roger Ringrose,Not Available
65003317,Roger Shak,Not Available
65003318,Roger Van Hool,27.Sep.40
65003319,Rohit Sukhwani,Not Available
65003320,Roi Miller,Not Available
65003321,Roland Kilumbu,Not Available
65003322,Roland Møller,Not Available
65003323,Roman Fuzaylov,Not Available
65003324,Roman Griffin Davis,Not Available
65003325,Romy Beckman,Not Available
65003326,Ron Cephas Jones,Not Available
65003327,Ron Clinton Smith,Not Available
65003328,Ron Funches,Not Available
65003329,Ron Livingston,5.Jun.67
65003330,Ron Rifkin,31.Oct.39
65003331,Ronald Pickup,7.Jun.40
65003332,Ronnie DeVoe,Not Available
65003333,Ronnie Hawkins,10.Jan.35
65003334,Ronny Chieng,Not Available
65003335,Rony Koren,Not Available
65003336,Rooney Mara,17.Apr.85
65003337,Rory Culkin,21.Jul.89
65003338,Rosal Colon,Not Available
65003339,Rosalía,Not Available
65003340,Rosalind Eleazar,Not Available
65003341,Rosalyn Ross,Not Available
65003342,Rosario Dawson,9.May.79
65003343,Rose Gregorio,Not Available
65003344,Rose Williams,Not Available
65003345,Rosie Perez,6.Sep.64
65003346,Roslyn Ruff,Not Available
65003347,Ross Brewster,Not Available
65003348,Ross Butler,Not Available
65003349,Ross Dawes,Not Available
65003350,Ross Farrelly,Not Available
65003351,Roy Jackson,Not Available
65003352,Roy Miller,Not Available
65003353,Roy Windham,Not Available
65003354,Ruben Niborski,Not Available
65003355,Ruby Dunne,Not Available
65003356,Ruby Rose,Not Available
65003357,Rudhraksh Jaiswal,Not Available
65003358,Rudolf Martin,31.Jul.67
65003359,Rufus Jones,Not Available
65003360,Rumer Willis,16.Aug.88
65003361,Rune Temte,Not Available
65003362,Rupert Friend,1.Oct.81
65003363,Rupert Graves,30.Jun.63
65003364,Russ Bain,Not Available
65003365,Russell B. Spencer,Not Available
65003366,Russell Banks,Not Available
65003367,Russell Crowe,7.Apr.64
65003368,Russell Hornsby,Not Available
65003369,Ruth Bader Ginsburg,Not Available
65003370,Ruth Negga,Not Available
65003371,Ruth Westheimer,4.Jun.28
65003372,Ryan Day,Not Available
65003373,Ryan Eggold,10.Aug.84
65003374,Ryan Gosling,12.Nov.80
65003375,Ryan McParland,Not Available
65003376,Ryan O'Neal,20.Apr.41
65003377,Ryan Piers Williams,13.May.81
65003378,Ryan Reynolds,23.Oct.76
65003379,Ryan Sturz,Not Available
65003380,Ryan Turner,23.Apr.84
65003381,Ryan Zheng,Not Available
65003382,Rylee Gabrielle King,Not Available
65003383,Ryûnosuke Kamiki,19.May.93
65003384,Saadia Bentaïeb,Not Available
65003385,Saara Chaudry,Not Available
65003386,Sabin Tambrea,Not Available
65003387,Sabina Friedman-Seitz,Not Available
65003388,Sabrina Carpenter,Not Available
65003389,Sachin Bhatt,Not Available
65003390,Sadie Aperlo,Not Available
65003391,Saïd Taghmaoui,19.Jul.73
65003392,Saida Mansoor,Not Available
65003393,Sakari Kuosmanen,6.Sep.56
65003394,Sakura Andô,Not Available
65003395,Sakura Kiryu,Not Available
65003396,Sakurako Konishi,Not Available
65003397,Salam Kamal Aldeen,Not Available
65003398,Salef Celiz,Not Available
65003399,Salim Namour,Not Available
65003400,Sally Hawkins,27.Apr.76
65003401,Salvador Reyes,Not Available
65003402,Sam Bosson,Not Available
65003403,Sam Claflin,27.Jul.86
65003404,Sam Elliott,9.Aug.44
65003405,Sam Gittins,Not Available
65003406,Sam Gros,Not Available
65003407,Sam Marsh,Not Available
65003408,Sam Neill,14.Sep.47
65003409,Sam Riley,8.Jan.80
65003410,Sam Rockwell,5.Nov.68
65003411,Sam Smith,Not Available
65003412,Samantha Falco,Not Available
65003413,Samantha Jo,Not Available
65003414,Samantha Mishinski,Not Available
65003415,Samantha Robinson,Not Available
65003416,Samar Qupty,Not Available
65003417,Samara Weaving,Not Available
65003418,Sammy Hayman,Not Available
65003419,Sammy McCombe,Not Available
65003420,Samuel Churin,Not Available
65003421,Samuel Joslin,Not Available
65003422,Samuel L. Jackson,21.Dec.48
65003423,Samuel Leakey,Not Available
65003424,Sana Jammelieh,Not Available
65003425,Sanai Elise,Not Available
65003426,Sándor Terhes,Not Available
65003427,Sandra Rosko,Not Available
65003428,Sandra Sade,16.Jan.59
65003429,Sandy Kane,Not Available
65003430,Sandy Robson,Not Available
65003431,Sandy Rosenberg,Not Available
65003432,Sang Chon,Not Available
65003433,Sanjeev Kohli,Not Available
65003434,Sansei Shiomi,12.Jan.51
65003435,Saoirse Ronan,12.Apr.94
65003436,Sara Allbright,Not Available
65003437,Sara Bennani,Not Available
65003438,Sara Canning,Not Available
65003439,Sara Dögg Ásgeirsdóttir,Not Available
65003440,Sara Moore,Not Available
65003441,Sara Pelayo,Not Available
65003442,Sara Sohn,Not Available
65003443,Sara Tomerlin,Not Available
65003444,Sarah Adler,Invaliddate
65003445,Sarah Bolger,28.Feb.91
65003446,Sarah Cook,Not Available
65003447,Sarah Greene (II),Not Available
65003448,Sarah Paulson,17.Dec.74
65003449,Sarah Silverman,1.Dec.70
65003450,Sarah Solemani,Not Available
65003451,Sarah Vowell,27.Dec.69
65003452,Sarah Wright,28.Sep.83
65003453,Saraya-Jade Bevis,Not Available
65003454,Sarayu Rao,7.Mar.75
65003455,Sari Lennick,Not Available
65003456,Sasha Compere,Not Available
65003457,Sasha Lane,Not Available
65003458,Sasha McCulloch,Not Available
65003459,Sasha Spielberg,Not Available
65003460,Satomi Kobayashi,24.May.65
65003461,Saudia Rashed,Not Available
65003462,Savanna Walsh,Not Available
65003463,Scarlett Dixon,Not Available
65003464,Scarlett Johansson,22.Nov.84
65003465,Scoot McNairy,Not Available
65003466,Scott Aschenbrenner,Not Available
65003467,Scott Menville,12.Feb.71
65003468,Scott Michael Morgan,30.Jan.74
65003469,Scott Poythress,29.Jan.76
65003470,Sean Astin,25.Feb.71
65003471,Sean Bridgers,15.Mar.68
65003472,Sean Combs,4.Nov.69
65003473,Sean Cullen,Not Available
65003474,Sean Gunn,22.May.74
65003475,Sean O'Donnell,Not Available
65003476,Sean P. Keenan,Not Available
65003477,Sebastian Stan,13.Aug.83
65003478,Sei Hiraizmi,Not Available
65003479,Seiyo Uchino,Not Available
65003480,Selena Tan,Not Available
65003481,Selene Luna,Not Available
65003482,Selenis Leyva,26.May.72
65003483,Seo-hyeon Ahn,Not Available
65003484,Sergio Briones,Not Available
65003485,Sergio Coen,Not Available
65003486,Sergio Hernández,Not Available
65003487,Seth Green,8.Feb.74
65003488,Seth MacFarlane,26.Oct.73
65003489,Seth Rogen,15.Apr.82
65003490,Shaden Kanboura,Not Available
65003491,Shae D'Lyn,24.Nov.62
65003492,Shafi Al Harthy,Not Available
65003493,Shahab Hosseini,3.Feb.74
65003494,Shahadi Wright-Joseph,Not Available
65003495,Shaista Latif,Not Available
65003496,Shameik Moore,Not Available
65003497,Shane Brady,Not Available
65003498,Shane Cullen,Not Available
65003499,Shane Morrisun,Not Available
65003500,Shani Salyers Stiles,Not Available
65003501,Shannon Chan-Kent,Not Available
65003502,Shannon Reynosa,Not Available
65003503,Shari Abdul,Not Available
65003504,Sharmila Devar,Not Available
65003505,Sharmina Harrower,Not Available
65003506,Sharon D. Clarke,Not Available
65003507,Sharon Elimeleh,Not Available
65003508,Sharon Horgan,Not Available
65003509,Sharon Percy,Not Available
65003510,Sharon Van Etten,Not Available
65003511,Shaul Amir,Not Available
65003512,Shaun Omaid,Not Available
65003513,Shauna Macdonald,Not Available
65003514,Shaunette Renee Wilson,Not Available
65003515,Shayna McHayle,Not Available
65003516,Shayna Ryan,23.Apr.72
65003517,Shea Whigham,5.Jan.69
65003518,Sheila Vand,Not Available
65003519,Shelby Dash,Not Available
65003520,Sheldon Harnick,30.Apr.24
65003521,Sherri Marina,Not Available
65003522,Sherwan Haji,Not Available
65003523,Sheryl Swoopes,25.Mar.71
65003524,Shia LaBeouf,11.Jun.86
65003525,Shin'ya Tsukamoto,1.Jan.60
65003526,Shinobu Terajima,28.Dec.72
65003527,Shioli Kutsuna,Not Available
65003528,Shir Sterenberg,Not Available
65003529,Shira Haas,Not Available
65003530,Shirin Aghakashi,Not Available
65003531,Shirley Henderson,24.Nov.65
65003532,Shirley Henderson,24.Nov.65
65003533,Shota Sometani,Not Available
65003534,Shrey Neil,Not Available
65003535,Shuhei Kinoshita,Not Available
65003536,Shun Oguri,26.Dec.82
65003537,Shuzhen Zhao,Not Available
65003538,Sian Crisp,Not Available
65003539,Sibylle du Plessy,Not Available
65003540,Sidiki Fofana,Not Available
65003541,Sidney Flanigan,Not Available
65003542,Sidney Sewell,Not Available
65003543,Sidse Babett Knudsen,22.Nov.68
65003544,Sienna Miller,28.Dec.81
65003545,Sierra Anne Murphy,Not Available
65003546,Sierra McCormick,Not Available
65003547,Sigourney Weaver,8.Oct.49
65003548,Sigurður Sigurjónsson,Not Available
65003549,Sil Lai Abrams,Not Available
65003550,Silvero Pereira,Not Available
65003551,Simon Al-Bazoon,Not Available
65003552,Simon Bourgade,Not Available
65003553,Simon Chin,26.Feb.75
65003554,Simon Guelat,Not Available
65003555,Simon Lowe,Not Available
65003556,Simon Northwood,12.Feb.68
65003557,Simon Russell Beale,12.Jan.61
65003558,Simone Baker,Not Available
65003559,Siobhan Fallon Hogan,13.May.61
65003560,Siri,Not Available
65003561,Sissy Spacek,25.Dec.49
65003562,Sitara Attaie,Not Available
65003563,Sky Ferreira,Not Available
65003564,Skye Notary,Not Available
65003565,Skyler Gisondo,22.Jul.96
65003566,Slim Khezri,Not Available
65003567,Slim Khezri,Not Available
65003568,Snoop Dogg,20.Oct.71
65003569,Sofia Boutella,6.Apr.82
65003570,Sofia Buenaventura,Not Available
65003571,Sofía Espinosa,Not Available
65003572,Soma Chhaya,Not Available
65003573,Sondra James,Not Available
65003574,Song Kang Ho,17.Jan.67
65003575,Sonia Acevedo,Not Available
65003576,Sonia Braga,8.Jun.50
65003577,Sonia Gascon,Not Available
65003578,Sonja Sohn,Not Available
65003579,Sonoya Mizuno,Not Available
65003580,Sonya McCarter,Not Available
65003581,Sope Aluko,Not Available
65003582,Sophi Bairley,Not Available
65003583,Sophia Bush,8.Jul.82
65003584,Sophia Distefano,Not Available
65003585,Sophia Lillis,Not Available
65003586,Sophie Breyer,Not Available
65003587,Sophie Dix,Not Available
65003588,Sophie Lowe,Not Available
65003589,Sophie Okonedo,1.Jan.69
65003590,Sophie Pincemaille,Not Available
65003591,Sosuke Ikematsu,9.Jul.90
65003592,Souleymane Seye N'Diaye,Not Available
65003593,Spencer Garrett,19.Sep.63
65003594,Spencer Holmes,Not Available
65003595,Stacia Hitt,Not Available
65003596,Stacy Casaluci,Not Available
65003597,Stan Lee,28.Dec.22
65003598,Stark Sands,30.Sep.78
65003599,Steffan Rhodri,Not Available
65003600,Steinar Kloumann Hallert,Not Available
65003601,Stellan Skarsgard,Not Available
65003602,Stephan James,Not Available
65003603,Stephanie Auyeung,Not Available
65003604,Stephanie Beatriz,Not Available
65003605,Stephanie Haymes-Roven,Not Available
65003606,Stephanie Holden,Not Available
65003607,Stephanie Hyam,Not Available
65003608,Stephanie Kurtzuba,Not Available
65003609,Stephanie Sheh,Not Available
65003610,Stephanie Styles,Not Available
65003611,Stephannie Hawkins,Not Available
65003612,Stephaun Pender,Not Available
65003613,Stephen Alexander,Not Available
65003614,Stephen Bogaert,Not Available
65003615,Stephen Conroy,Not Available
65003616,Stephen Dillane,30.Nov.56
65003617,Stephen Farrelly,Not Available
65003618,Stephen Graham,3.Aug.73
65003619,Stephen Lang,11.Jul.52
65003620,Stephen McHattie,3.Feb.47
65003621,Stephen McKinley Henderson,Not Available
65003622,Stephen Merchant,24.Nov.74
65003623,Stephen Michael Shearer,Not Available
65003624,Stephen Plunkett,Not Available
65003625,Stephen Root,17.Nov.51
65003626,Stephen Schneider,Not Available
65003627,Stephen Spinella,11.Oct.56
65003628,Sterling K. Brown,Not Available
65003629,Steve Baran,Not Available
65003630,Steve Blum,Not Available
65003631,Steve Buscemi,13.Dec.57
65003632,Steve Carell,16.Aug.62
65003633,Steve Coogan,14.Oct.65
65003634,Steve Coulter,27.Jul.84
65003635,Steve Dunlevy,Not Available
65003636,Steve Monroe,30.Oct.72
65003637,Steve Oram,Not Available
65003638,Steve Tientcheu,Not Available
65003639,Steve Vinovich,22.Jan.45
65003640,Steve Zahn,13.Nov.67
65003641,Stevee Davies,Not Available
65003642,Steven Boyd,Not Available
65003643,Steven Mackintosh,30.Apr.67
65003644,Steven Williams,7.Jan.49
65003645,Steven Yeun,Not Available
65003646,Stewart Arnott,Not Available
65003647,Stewart Steinberg,Not Available
65003648,Storm Reid,Not Available
65003649,Stuart Hughes,Not Available
65003650,Sue Hill,Not Available
65003651,Suhail Nayyar,Not Available
65003652,Suheil Hadad,Not Available
65003653,Summer Dixon,Not Available
65003654,Sun Li,Not Available
65003655,Suraj Rikame,Not Available
65003656,Susan Kelechi Watson,11.Nov.81
65003657,Susan Sarandon,4.Oct.46
65003658,Susan Sullivan,18.Nov.42
65003659,Susan Wong,Not Available
65003660,Susanne Blakeslee,Not Available
65003661,Susi Sánchez,Not Available
65003662,Susy Kane,Not Available
65003663,Suzanne Dewey,Not Available
65003664,Sverrir Thor Sverrisson,Not Available
65003665,Swann Arlaud,Not Available
65003666,Swaylee Loughnane,Not Available
65003667,Swee Huat Teo,Not Available
65003668,Sydney Pollack,1.Jul.34
65003669,Sydney Sweeney,Not Available
65003670,Sydney Sweeney,Not Available
65003671,Sylvester Stallone,6.Jul.46
65003672,Sylvia Hoeks,1.Jun.83
65003673,Sylvie Tomerlin,Not Available
65003674,Symon Basterfield,Not Available
65003675,Syuleyman Alilov Letifov,Not Available
65003676,T.I.,Not Available
65003677,T.J. Miller,4.Jun.81
65003678,Tadanobu Asano,27.Nov.73
65003679,Tadarius Billy Miles,Not Available
65003680,Taika Waititi,Not Available
65003681,Taiyo Yoshizawa,Not Available
65003682,Taj Mahal,17.May.42
65003683,Takahiro Miura,Not Available
65003684,Takayuki Hamatsu,Not Available
65003685,Talia Ryder,Not Available
65003686,Taliah Webster,Not Available
65003687,Talitha Bateman,Not Available
65003688,Tamar Bukhnikashvili,Not Available
65003689,Tamara M. Williams,Not Available
65003690,Tamás Szabó Kimmel,Not Available
65003691,Tamer Nafar,Not Available
65003692,Tamika Jett,Not Available
65003693,Tammy Blanchard,14.Dec.76
65003694,Tan En Dong,Not Available
65003695,Tan En Yu,Not Available
65003696,Tan Kheng Hua,Not Available
65003697,Tanner Beard,Not Available
65003698,Tantoo Cardinal,20.Jul.50
65003699,Tanya Reynolds,Not Available
65003700,Tanya Young,Not Available
65003701,Tao Zhao,28.Jan.77
65003702,Tara Strong,12.Feb.73
65003703,Taraji P. Henson,11.Sep.70
65003704,Taraji P. Henson,11.Sep.70
65003705,Tarana Burke,Not Available
65003706,Taraneh Alidoosti,12.Jan.84
65003707,Taron Egerton,Not Available
65003708,Tashiana Washington,Not Available
65003709,Tate Donovan,25.Sep.63
65003710,Tate Ellington,Not Available
65003711,Tatiana Maslany,22.Sep.85
65003712,Tatum Lee,Not Available
65003713,Tatum Marilyn Hall,Not Available
65003714,Tayla Solomon,Not Available
65003715,Taylor Swift,13.Dec.89
65003716,Taylour Paige,Not Available
65003717,Ted Chapin,Not Available
65003718,Ted Danson,29.Dec.47
65003719,Temirlan Blaev,Not Available
65003720,Teo Briones,Not Available
